,method,finetune,dataset,n_epochs,batch_size,lr,beta,regular_weight,K,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_f1,Results/test_f1_bottom_decile,Results/test_f1_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_f1,Results_unseen/test_f1_bottom_decile,Results_unseen/test_f1_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_f1,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_f1,Results_weighted_unseen/test_loss
54,exact,1,sst2,3,32.0,0.1,0.4,,,0.6641476849612198,0.2916666666666667,0.3003122682584995,0.5245356669441088,0.2258064516129032,0.2969793054738425,1.0162198347664109,0.05145272985100746,0.9315221489413884,0.7703962257572764,0.6897499248741642,0.3620689655172414,0.2393878036274548,0.5509222717046536,0.2658227848101266,0.22954574338900469,0.9498254802206468,0.1937357932329178,0.758232103792641,0.6966463414634146,0.499932789423759,0.9194732418247618,0.6759259259259259,0.5120968535313476,1.036267456357126
55,exact,0,sst2,3,32.0,0.05,0.4,,,0.6488371704243625,0.2,0.31207404473259054,0.5292400834448334,0.16666666666666669,0.3097936312916573,0.9381717740305018,0.04883790388703346,0.914322319809351,0.7820517253042285,0.6943594583427241,0.4666666666666667,0.19114607609291648,0.5426991567543731,0.3333333333333333,0.179550286370448,0.761388235761859,0.18701115250587463,0.5520923999828964,0.6859756097560976,0.5059531940091113,0.8371184300265713,0.7175925925925926,0.5371111683852543,0.8056319128308032
56,exact,0,sst2,6,32.0,0.1,0.2,,,0.6976052530095807,0.3333333333333333,0.28733083667037035,0.5683011285177948,0.25,0.29874231068245033,0.8805588910842264,0.07400735467672348,0.8066487710073001,0.7490044896606141,0.7129637142213208,0.4,0.209575897828121,0.5583420188915544,0.3333333333333333,0.22095415167197743,0.7781770201421332,0.2690984010696411,0.5883860880120964,0.6966463414634146,0.5144249486284498,0.8277540712932511,0.6759259259259259,0.4973760168312112,0.8579833656549454
57,exact,0,sst2,6,32.0,0.01,0.2,,,0.5927205788695391,0.13333333333333333,0.3551519917049064,0.4704529159303329,0.1176470588235294,0.32393123799732443,0.8431349635306725,0.10066137541875694,0.6711886405667968,0.6540909329805794,0.6459189767861166,0.26666666666666666,0.27044556296623085,0.5337609609612632,0.25339366515837103,0.2617396707908756,0.677266694271359,0.1519923061132431,0.5007921896062355,0.5929878048780488,0.4046900967474098,0.8093545150562621,0.6435185185185185,0.5483357185460569,0.7082826456537953
58,exact,0,sst2,6,32.0,0.5,0.2,,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,1.099501104424474,0.12626497447490692,0.8736661092075784,0.47870758457051377,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,1.0255716899859493,0.1263077356692018,0.8087694972709896,0.49085365853658536,0.4416400079923216,1.1474914947161223,0.4907407407407408,0.4263593101236779,1.147801586461288
59,exact,1,sst2,3,32.0,0.01,0.4,,,0.6571798320797176,0.1590909090909091,0.33895172286494935,0.530904791244075,0.14285714285714285,0.33773059480960843,1.0060298218470485,0.005497317007907173,1.1103891015268188,0.6908344341610387,0.7611982570806101,0.5,0.23247444494167943,0.6893717106648142,0.4505494505494505,0.2570784021805365,0.5099629868464224,0.08911328762769699,0.3986618810317165,0.6432926829268293,0.5122294812365521,1.0620240808719068,0.7175925925925926,0.6591782246595466,0.6153378016832802
60,exact,1,sst2,3,32.0,0.5,0.4,,,0.48522857274716547,0.0,0.435576104027265,0.3747066873160239,0.0,0.38239728013614976,0.7951997708062405,0.35033172369003296,0.3775940763730613,0.5212924154294862,0.4483006535947712,0.0,0.4032099671207845,0.3021923960971949,0.0,0.3009832885444905,0.8363880634650418,0.4293289482593536,0.35912461927288647,0.5091463414634146,0.3590643059292855,0.7724644839763641,0.5092592592592593,0.3398077405027224,0.7857151909006966
61,exact,0,sst2,6,32.0,0.005,0.2,,,0.581965153739114,0.1111111111111111,0.3656422415097531,0.45981403429200424,0.1,0.33053560372269114,0.898409353837619,0.09875822067260742,0.7240575653065475,0.6244544976045379,0.6007634663060626,0.26666666666666666,0.2743168659775296,0.4360899296616182,0.25339366515837103,0.227325478457667,0.7269266883104012,0.16802507638931274,0.4948519743930451,0.5853658536585366,0.3973643616433806,0.85869299327648,0.6157407407407407,0.4682747058857938,0.7287416067319336
62,exact,1,sst2,3,32.0,0.005,0.4,,,0.5095002508675277,0.0,0.40877725648637375,0.41448659943845423,0.0,0.37668486192941175,1.2729294549242187,0.02253297343850136,1.1250473677794683,0.6576825627558822,0.5130479490646833,0.034482758620689655,0.3689277006824104,0.3528560837552055,0.03333333333333333,0.27140703001390043,1.119871893114057,0.23979823291301727,0.7252367760374407,0.5487804878048781,0.4474689388872877,1.231183026765371,0.44907407407407407,0.3285265169208085,1.1954576933273562
63,exact,1,sst2,3,32.0,0.05,0.4,,,0.6533998342389445,0.2962962962962963,0.2981895157134992,0.5277129342198158,0.22857142857142856,0.30611243600155696,1.0356956223732343,0.03862123563885689,1.1866878714250282,0.7864438548717259,0.6986627601232064,0.3333333333333333,0.2647287113232578,0.5955692869967945,0.25,0.26085332493550556,1.0209021004965937,0.12757785618305206,0.8766770565932097,0.6844512195121951,0.49865420898997465,0.8617573389946767,0.6481481481481481,0.5048534430596111,1.0482332981708975
64,exact,1,sst2,6,32.0,0.1,0.2,,,0.6830249632173679,0.26666666666666666,0.26693965355933014,0.5314488983311055,0.22857142857142856,0.26984300780743203,0.8371764753348444,0.11590392887592316,0.7139662100536702,0.7769874837182276,0.6290810232138833,0.5,0.210037998748858,0.4787583841594012,0.3333333333333333,0.1825520279909879,0.9233406643929152,0.22385825216770172,0.6460055625240017,0.7073170731707317,0.5086743796111568,0.8111935709312093,0.625,0.4727558565625616,1.024071948395835
65,exact,1,sst2,6,32.0,0.01,0.2,,,0.6461355920952603,0.09090909090909093,0.3365631221785762,0.51499314742053,0.08333333333333334,0.33202870493189396,1.008614701948751,0.006637463811784983,1.139999634918767,0.6864967519127066,0.7412908496732026,0.4583333333333333,0.25902378090823325,0.6741143754074789,0.4497354497354497,0.2726458590803712,0.5296558454975315,0.10925980657339096,0.3841995418786455,0.6387195121951219,0.5181255055572795,1.0829019228009955,0.6805555555555556,0.629818489744256,0.6259860745458691
66,exact,0,sst2,6,32.0,0.05,0.2,,,0.6166463334763661,0.2222222222222222,0.33030306323057324,0.4925489665863604,0.1818181818181818,0.30825509368023307,1.0913829968143731,0.03936272859573364,0.9853820078358048,0.744729846947741,0.6482178273608294,0.3333333333333333,0.24614044252268444,0.5524428488033213,0.30120481927710846,0.2435165910668032,0.913896499462854,0.15411967039108276,0.6716395249406301,0.649390243902439,0.46268593473042086,0.9941860077080668,0.6851851851851852,0.5617328548106434,0.919611699844676
67,exact,0,sst2,3,32.0,0.1,0.2,,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,3.054182212453277,0.0008970050839707255,2.7228658329641284,0.47870758457051377,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,2.7559707303401675,0.000906526408126128,2.454939810645181,0.49085365853658536,0.4416400079923216,3.1939476179943926,0.4907407407407408,0.4263593101236779,3.132916463149875
68,exact,0,sst2,3,32.0,0.01,0.2,,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,2.7001855925278573,0.0011343247024342418,2.400662953983052,0.4810703056020701,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,2.532537451504606,0.0009896567187689502,2.240167684095133,0.49085365853658536,0.4416400079923216,2.826200155123865,0.4907407407407408,0.4263593101236779,2.8156632726820168
69,exact,0,sst2,3,32.0,0.5,0.2,,,0.48522857274716547,0.0,0.435576104027265,0.3747066873160239,0.0,0.38239728013614976,0.746605487903879,0.42033183574676514,0.2787729454838493,0.5212924154294862,0.4483006535947712,0.0,0.4032099671207845,0.3021923960971949,0.0,0.3009832885444905,0.766967981505668,0.480566143989563,0.25706150983200304,0.5091463414634146,0.3590643059292855,0.7317505934979858,0.5092592592592593,0.3398077405027224,0.7301021586689684
70,exact,1,sst2,6,32.0,0.5,0.2,,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,2.759011665187792,0.0028269649620222695,2.473894770975261,0.47870758457051377,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,2.4544078568574683,0.0038294093683362007,2.2281313039162916,0.49085365853658536,0.4416400079923216,2.8761189775743734,0.4907407407407408,0.4263593101236779,2.7827343534531623
71,exact,0,sst2,3,32.0,0.005,0.2,,,0.5771910279052055,0.08333333333333333,0.37022103127993994,0.45665193059110737,0.07692307692307693,0.33310831192562756,0.8835463164315656,0.10088073462247849,0.7081241603420133,0.6350775304265733,0.63925231011945,0.26666666666666666,0.26318086302588095,0.4920384729229858,0.25339366515837103,0.23317875584917896,0.712469909879668,0.1812499314546585,0.48584571546793903,0.5792682926829268,0.3933767487341424,0.850638500658977,0.6342592592592593,0.4903878184928937,0.7197862806971427
72,exact,0,sst2,3,32.0,0.05,0.2,,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,2.8324611466731646,0.0010229767752153909,2.525883324252705,0.47870758457051377,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,2.5496191627445,0.0010608964968986552,2.3081654567536343,0.49085365853658536,0.4416400079923216,3.0073508322066784,0.4907407407407408,0.4263593101236779,2.936881479684315
73,exact,0,sst2,6,16.0,0.1,0.8,,,0.7463718159390524,0.5,0.18842818056317556,0.5702050527867044,0.3333333333333333,0.24062672386830627,0.8678326590782802,0.13468004763126373,0.6940950056605124,0.8229007143468261,0.8285997483284501,0.6666666666666666,0.11677411293075958,0.6944787272157876,0.4,0.21717200072343096,0.6459116801062318,0.1379612684249878,0.33553316636180985,0.7713414634146342,0.5457867265118068,0.7907821534012682,0.7824074074074074,0.6096164966125959,0.7075075615818301
74,exact,1,sst2,6,32.0,0.005,0.2,,,0.5011324756247525,0.0,0.4116868937254359,0.4056728972759707,0.0,0.3784503376122284,1.2820274229315074,0.022121846675872803,1.1180468897111664,0.6229240780910897,0.5113238111336489,0.017241379310344827,0.37119351690175273,0.35121766567610946,0.01694915254237288,0.27337329673384486,1.0681552318920349,0.25732356309890747,0.6859734496125779,0.5533536585365854,0.4462099318219962,1.1794555385372738,0.4444444444444444,0.32412706096768024,1.168088159730865
75,exact,1,sst2,6,32.0,0.05,0.2,,,0.5395199999361898,0.0,0.42010987156023,0.47369352576470136,0.0,0.41167103188353393,2.223986212530678,0.0014159486163407564,2.0618164598844366,0.5036954204409494,0.6519281045751634,0.13333333333333333,0.3804118778999499,0.5771894301843836,0.1294642857142857,0.3766484347817496,1.440054433000001,0.002919992769201254,1.6365241204469552,0.5472560975609756,0.4837203653098701,2.160417041744417,0.5972222222222222,0.5367791517020849,1.5383061295584344
76,exact,1,sst2,3,32.0,0.1,0.2,,,0.6952261701492335,0.3703703703703703,0.2597114909832332,0.5302020810607437,0.2702702702702703,0.2656696421052873,0.8326446475242746,0.09574826806783676,0.7590141771340435,0.7826596089706275,0.6442646119750581,0.3333333333333333,0.22502968885471417,0.5171931479826217,0.25,0.19923010279549944,0.8344126601243156,0.1884467452764511,0.6059136198800662,0.7057926829268293,0.49339146762262753,0.7749749644305954,0.6527777777777778,0.5112483574471879,0.8630190660349197
77,exact,1,sst2,3,32.0,0.01,0.2,,,0.6431431742930599,0.09090909090909093,0.34750240147948686,0.5222249831922362,0.08333333333333334,0.3435928454952863,1.0308192069024713,0.005434800911804333,1.162638104700924,0.6706881391540224,0.7308251633986929,0.43333333333333335,0.2611442592325978,0.6624413130615638,0.4007050528789659,0.2710855234947301,0.5573336349050889,0.11244996637105942,0.4150620515950511,0.6326219512195121,0.5022227125959378,1.0820107000919694,0.6712962962962963,0.6202311250777262,0.6574432839536004
78,exact,1,sst2,3,32.0,0.5,0.2,,,0.48522857274716547,0.0,0.435576104027265,0.3747066873160239,0.0,0.38239728013614976,0.8276533254677327,0.31153133511543274,0.43831174813731816,0.5212924154294862,0.4483006535947712,0.0,0.4032099671207845,0.3021923960971949,0.0,0.3009832885444905,0.8783734234242605,0.4045946002006531,0.417499332112682,0.5091463414634146,0.3590643059292855,0.8010295865739264,0.5092592592592593,0.3398077405027224,0.8171919487692691
79,exact,1,sst2,3,32.0,0.005,0.2,,,0.5281041469714238,0.0,0.41914346380642176,0.4156313674505164,0.0,0.3769188957686242,1.247702406328623,0.033032480627298355,1.102167308250258,0.6040261276182223,0.476266339869281,0.0,0.40157963432236726,0.3245227504218722,0.0,0.29409703353066824,1.2297708921477029,0.22402280569076535,0.8118976850579677,0.5670731707317073,0.447755683678471,1.1811280086020397,0.4305555555555556,0.3126314551924134,1.3004487055112366
80,exact,0,sst2,6,16.0,0.01,0.8,,,0.7736257762286248,0.5454545454545454,0.1682575803274105,0.5744195247229829,0.35294117647058826,0.23746946658631027,0.7703024174067036,0.013010285794734957,0.6957524835009131,0.8412306134651706,0.8357405529261512,0.6666666666666666,0.11607011985776514,0.6994383560178292,0.4,0.21798191690346608,0.6164977597911617,0.1305466890335083,0.4223014878080949,0.7698170731707317,0.5303190020315717,0.7427114051083996,0.7962962962962963,0.6172721914316418,0.7395885691081209
81,exact,1,sst2,3,32.0,0.05,0.2,,,0.6570178103569206,0.25925925925925924,0.3001950042745136,0.5305657344393973,0.2058823529411765,0.3050905007471739,0.8524365035986052,0.054209161549806595,0.7880783154937866,0.7836116944021828,0.6411851100593495,0.3620689655172414,0.2166584489773449,0.5128246472233814,0.2658227848101266,0.18604738034733523,0.869171883200092,0.180227592587471,0.5875793242516272,0.6829268292682927,0.5020646763268813,0.7821160623847745,0.6620370370370371,0.515805261181492,0.8891590322471328
82,exact,1,sst2,6,16.0,0.1,0.8,,,0.7544171105930764,0.5,0.17000059320726593,0.5630487213746757,0.3333333333333333,0.2310279484344852,0.8160842142392546,0.010259037837386131,0.6227148956799633,0.8321024147345509,0.7958794418150402,0.6666666666666666,0.10257539274748884,0.662774002857772,0.4,0.192156038792358,0.7231650487917951,0.4554155170917511,0.2668672222516068,0.7759146341463414,0.5346072736247641,0.7470559456091794,0.7546296296296297,0.5808749583018816,0.8479632521393122
83,exact,0,sst2,6,16.0,0.5,0.8,,,0.6300445959075569,0.25,0.3122111147324872,0.5178664919031062,0.2,0.3151138067320486,1.0691746996819174,0.06676235795021057,0.9452782031191962,0.7043029589571599,0.6512213582751109,0.41379310344827586,0.28180157310082254,0.5176515705223645,0.2926829268292683,0.23965871799104735,0.9013590539139608,0.21862018704414368,0.6088904237309527,0.6402439024390244,0.47620703330924075,1.012442374928491,0.6990740740740741,0.5359366313040189,0.9352880438651752
84,exact,1,sst2,6,16.0,0.01,0.8,,,0.5493430761179616,0.0,0.3787842684757158,0.44400837247213715,0.0,0.3524432315450257,2.457932547518433,0.0002647414408524388,2.311871149177312,0.5852187250578851,0.7471623093681916,0.3,0.29095317168448476,0.6687362169043203,0.29292929292929293,0.30351894933759604,1.150073505632517,0.0007234608638100326,1.41141872534004,0.5533536585365854,0.4580537220492762,2.5961560836309308,0.7083333333333334,0.6386582004647537,1.2675363612867874
85,exact,1,sst2,6,16.0,0.5,0.8,,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,3.133621983313428,0.00020461516881672043,2.852490170657345,0.4796222347429843,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,2.771908428183123,0.001868923576066977,2.4940124576910323,0.49085365853658536,0.4416400079923216,3.280804262984863,0.4907407407407408,0.4263593101236779,3.1368294277656754
86,exact,1,sst2,6,16.0,0.005,0.8,,,0.5858550710674566,0.09090909090909093,0.35449721258309613,0.4664029656817025,0.08333333333333334,0.33578905756649585,2.0220215780277733,0.0004947881406063543,1.9876441431616512,0.6162533488041174,0.7610593681917212,0.36666666666666664,0.2841795959169517,0.6937645080847854,0.3485714285714286,0.29867901033946803,0.8671273348377018,0.0026201701257377863,0.9772596958530028,0.5807926829268293,0.4726932011498523,2.10165029029317,0.7083333333333334,0.6485541730368536,0.9975870989211316
87,exact,0,sst2,6,16.0,0.005,0.8,,,0.6768781632854017,0.3333333333333333,0.2843357586232497,0.5547382968955169,0.25,0.2948398593334236,1.1517728612044695,0.011518661864101888,1.0874953107686405,0.7469615308096527,0.6804370445496206,0.41379310344827586,0.22084666279234388,0.5002485224960748,0.3055555555555556,0.17151195222595936,0.941354820788492,0.12738888363043468,0.8575823991963234,0.676829268292683,0.4936026251175835,1.0910216277867977,0.6990740740740741,0.5069840463066995,1.0489155111933577
88,exact,0,sst2,6,16.0,0.05,0.8,,,0.7217752000475534,0.4444444444444444,0.23731153830939353,0.558187980413724,0.30769230769230765,0.26916878908821124,1.0649712048257745,0.006381286773830652,0.9967002430457907,0.8274672269642405,0.7763636278266096,0.6,0.1521882874177265,0.6458839981735394,0.3829787234042554,0.2063067887286573,0.9247421019380204,0.17052282591660817,0.7271128159431841,0.7378048780487805,0.5292418915762032,1.0387429432328024,0.7685185185185185,0.5854830761693497,0.948347192671564
89,exact,0,sst2,3,16.0,0.1,0.8,,,0.7837745350385428,0.5555555555555556,0.14608372020860788,0.5965910006913384,0.35714285714285715,0.229270151723298,0.5843899733672887,0.1888759732246399,0.3978986883006843,0.8309933410424751,0.7943740139734055,0.6896551724137931,0.08842647680019981,0.6494793301936159,0.40816326530612246,0.18134152433973016,0.5351873730407498,0.4214661419391632,0.17923764020228147,0.7759146341463414,0.547153596801027,0.5922676363346598,0.7685185185185185,0.5742995292846484,0.561368177610415
90,exact,0,sst2,3,16.0,0.01,0.8,,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,3.2930938852535037,0.0003558864140918908,2.9211878981671573,0.4802911120041039,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,2.9470821718657128,0.0003199110215064138,2.6264251934415745,0.49085365853658536,0.4416400079923216,3.422172197729662,0.4907407407407408,0.4263593101236779,3.340664564065163
